,BUL_storage_af,BUL_outflow_cfs,BUL_inflow_cfs,DNP_storage_af,DNP_outflow_cfs,DNP_inflow_cfs,FOL_storage_af,FOL_outflow_cfs,FOL_inflow_cfs,EXC_storage_af,EXC_outflow_cfs,EXC_inflow_cfs,MIL_storage_af,MIL_outflow_cfs,MIL_inflow_cfs,NML_storage_af,NML_outflow_cfs,NML_inflow_cfs,ORO_storage_af,ORO_outflow_cfs,ORO_inflow_cfs,SHA_storage_af,SHA_outflow_cfs,SHA_inflow_cfs,HRO_pumping_cfs,TRP_pumping_cfs,delta_outflow_cfs,CX2_CX2_km,total_inflow_cfs,delta_inflow_cfs,total_delta_pumping_cfs,total_delta_pumping_pct,total_reservoir_outflows_cfs,delta_gains_cfs,total_storage
173,755175.0,2250.0,4595.0,1639078.0,2868.0,3497.0,586051.0,3605.0,5670.0,637030.0,1016.0,1457.0,369679.0,1716.0,2309.0,1759598.0,1438.0,2028.0,2743296.0,1519.0,8874.0,3732138.0,3476.0,12189.0,2541.0,2880.0,25180.0,70.61,197347.0,34369.0,5261.0,0.16887254901960785,21468.0,16077.99,12150234.0
174,756401.0,2217.0,4545.0,1639078.0,2475.0,3136.0,590329.0,3605.0,5848.0,646870.0,1050.0,1457.0,373720.0,1736.0,2605.0,1767805.0,1370.0,1937.0,2723686.0,1628.0,8619.0,3758720.0,3443.0,10774.0,2693.0,2741.0,23268.0,71.09,170905.03,30212.0,5434.0,0.13936972924988902,21635.0,12027.99,12171533.0
175,754860.0,2170.0,4445.0,1642380.0,2494.0,3056.0,594530.0,3689.0,5966.0,649166.0,954.0,1559.0,376238.0,1468.0,1996.0,1774693.0,1386.0,1906.0,2729730.0,2027.0,9066.0,3765573.0,3337.0,10907.0,2238.0,2469.0,22870.0,71.5,189651.0,29667.0,5164.0,0.15440508628519528,24064.0,13704.0,12151630.0
176,762304.0,2161.0,4423.0,1642380.0,2217.0,3535.0,602372.0,3620.0,5405.0,650766.0,984.0,1547.0,376726.0,1587.0,2044.0,1780877.0,1370.0,1953.0,2723686.0,1955.0,8602.0,3788617.0,3285.0,10952.0,2130.0,2517.0,24619.0,71.6,184628.0,30238.0,4647.0,0.14753502854177478,22413.0,14242.0,12128453.0
177,768417.0,2156.0,4432.0,1642380.0,2332.0,3506.0,609380.0,3521.0,4796.0,651919.0,950.0,1613.0,379301.0,1413.0,2322.0,1786972.0,1565.0,1874.0,2731965.0,2032.0,9090.0,3795237.0,3308.0,9994.0,2245.0,2515.0,23967.0,71.09,191485.0,29860.0,4511.0,0.15084018000908303,20775.0,15200.0,12116430.0
178,770262.0,2157.0,3947.0,1642380.0,2495.0,3134.0,610092.0,3596.0,5771.0,654379.0,1002.0,1739.0,381800.0,1268.0,2432.0,1792868.0,1436.0,1623.0,2737890.0,2056.0,8485.0,3807678.0,3161.0,10467.0,3231.0,2466.0,19959.0,71.29,187334.0,27727.0,5316.0,0.17099187727332693,18353.0,12649.0,12097538.0
179,779531.0,2158.0,4649.0,1642380.0,2495.0,3962.0,613919.0,3416.0,5382.0,657199.0,901.0,2004.0,384105.0,1353.0,2526.0,1798471.0,1526.0,1622.0,2751352.0,2203.0,8510.0,3821720.0,3220.0,10279.0,3475.0,2569.0,20500.0,72.16,183406.0,27777.0,5457.0,0.1532438934877462,20037.0,13095.0,12099098.0
180,782321.0,2155.0,4585.0,1643481.0,1980.0,3755.0,617774.0,3417.0,5261.0,658411.0,1015.0,1820.0,385838.0,1504.0,2528.0,1805430.0,1281.0,1701.0,2761945.0,1461.0,8323.0,3841938.0,3282.0,10296.0,3296.0,2525.0,22228.0,71.9,179559.0,31838.0,5276.0,0.21604000196088044,19173.010000000002,15227.0,12101445.0
181,783491.0,2142.0,4663.0,1644584.0,2235.0,3923.0,622437.0,3439.0,5045.0,659017.0,931.0,1867.0,388820.0,1530.0,2426.0,1811888.0,1474.0,1673.0,2773628.0,1900.0,8029.0,3863036.0,3506.0,10192.0,3265.0,2006.0,19664.0,72.88,172857.0,29202.0,5411.0,0.19440914866581957,17318.0,11507.0,12142296.0
182,784704.0,2160.0,4451.0,1645686.0,2388.0,3398.0,626862.0,3429.0,4933.0,659017.0,921.0,2057.0,392487.0,1520.0,2419.0,1815120.0,1463.0,1873.0,2787211.0,2481.0,7912.0,3880983.0,3849.0,10496.0,2855.0,2467.0,18406.0,72.83,170550.0,27696.0,4816.0,0.15123510319367706,18772.0,9908.0,12170762.0
183,785835.0,2136.0,4158.0,1645686.0,2294.0,3920.0,636384.0,3383.0,4874.0,659421.0,1168.0,1820.0,393446.0,1576.0,2688.0,1820346.0,1602.0,1838.0,2803120.0,2855.0,7710.0,3903296.0,3868.0,10980.0,2202.0,2703.0,20027.0,73.51,158384.0,25160.0,4813.0,0.12310439178221955,20372.0,6935.0,12209510.0
184,786715.0,2136.0,4016.0,1645686.0,3104.0,3500.0,653529.0,3158.0,4694.0,659776.0,1185.0,1758.0,396373.0,1656.0,2653.0,1825784.0,1590.0,1748.0,2811302.0,3048.0,7242.0,3914629.0,3998.0,9340.0,2112.0,2714.0,22861.0,72.87,156228.0,32510.0,4539.0,0.14542194048835416,20197.0,11963.989999999998,12253309.0
185,788000.0,2139.0,4469.0,1644584.0,2782.0,3859.0,663353.0,3263.0,4269.0,660790.0,1185.0,1840.0,399480.0,1687.0,2706.0,1829875.0,1547.0,1598.0,2822725.0,2216.0,6915.0,3930000.0,4164.0,9503.0,2168.0,2724.0,22430.0,73.1,165823.0,30391.0,4602.0,0.17015534491837808,19824.010000000002,8907.0,12296082.0
186,789486.0,1984.0,4445.0,1645686.0,3248.0,3860.0,672034.0,3258.0,5774.0,660545.0,1158.0,1879.0,395662.0,1670.0,2475.0,1833965.0,1557.0,1628.0,2828518.0,1964.0,7304.0,3933824.0,4217.0,9097.0,2148.0,2706.0,21804.0,72.7,172714.0,27148.0,4654.0,0.17402579676516755,19015.0,8283.0,12332864.0
187,792516.0,1984.0,4633.0,1645686.0,2573.0,3627.0,678789.0,3278.0,5451.0,661752.0,1195.0,2253.0,393321.0,1291.0,2504.0,1835645.0,1666.0,1934.0,2839726.0,1839.0,6514.0,3949822.0,4236.0,10163.0,1664.0,2658.0,22363.0,73.19,172900.0,25815.0,4219.0,0.13861273968334892,19539.0,9245.0,12361491.0
188,794345.0,2139.0,4316.0,1637978.0,2796.0,4310.0,684452.0,3658.0,4610.0,660333.0,1182.0,2402.0,396959.0,1186.0,2758.0,1846171.0,1883.0,1917.0,2844595.0,2306.0,7043.0,3967516.0,4048.0,10088.0,1472.0,2681.0,21800.0,73.1,161797.0,25502.0,3758.0,0.11655788388869805,21366.0,8066.0,12415237.0
189,795526.0,1984.0,4034.0,1646790.0,2829.0,4344.0,690230.0,3427.0,5105.0,659169.0,1170.0,2486.0,399859.0,1340.0,2450.0,1862137.0,1694.0,1850.0,2856116.0,1954.0,6676.0,3973510.0,4747.0,9231.0,1481.0,2128.0,20222.0,72.82,149902.0,25896.0,4225.0,0.13693358162631905,20901.0,7099.0,12517400.0
190,796835.0,1998.0,3897.0,1646790.0,2298.0,3735.0,692987.0,3754.0,5010.0,659928.0,990.0,2044.0,402770.0,1901.0,2503.0,1871053.0,1750.0,1802.0,2892381.0,2910.0,6655.0,3987712.0,4761.0,9579.0,1644.0,1974.0,20128.0,70.91,161704.0,24204.0,4033.0,0.14289088332546054,20958.0,5894.0,12540516.0
191,798144.0,1998.0,4427.0,1648998.0,2345.0,3901.0,698895.0,3575.0,5211.0,660484.0,1043.0,1905.0,405862.0,2010.0,2913.0,1877113.0,1845.0,1872.0,2903076.0,3307.0,7246.0,3983332.0,5217.0,9528.0,1330.0,1971.0,19142.0,72.73,155421.0,22160.0,4454.0,0.1361913357400722,21266.0,4065.0,12562140.0
192,798980.0,2002.0,4334.0,1648998.0,2405.0,3966.0,700139.0,3316.0,5287.0,661346.0,1092.0,1969.0,405566.0,1895.0,2425.0,1883300.0,1658.0,1835.0,2892518.0,3673.0,7417.0,3978687.0,4744.0,9234.0,1504.0,1973.0,18709.0,73.38,154525.0,23765.0,4179.0,0.1426412956230228,20970.0,4688.0,12601196.0
193,801778.0,2000.0,5011.0,1645686.0,2216.0,4377.0,698225.0,3638.0,5544.0,661853.0,1089.0,2351.0,403236.0,1938.0,2886.0,1885434.0,2057.0,2019.0,2881167.0,3426.0,7326.0,3973510.0,4421.0,9685.0,1743.0,1940.0,18329.0,73.03,182285.0,20088.0,4507.0,0.14394299287410928,20112.0,6377.0,12637899.0
194,802415.0,2148.0,4818.0,1637978.0,2480.0,4793.0,696694.0,3350.0,6279.0,662920.0,1089.0,2460.0,401080.0,2065.0,2250.0,1893026.0,1947.0,2083.0,2885946.0,3311.0,8027.0,3969150.0,4739.0,9429.0,2036.0,1919.0,19457.0,72.33,187890.0,20908.0,3961.0,0.14502448930832637,20015.0,6877.99,12642153.0
195,802840.0,2144.0,4695.0,1635000.0,2449.0,4662.0,702436.0,3746.0,6156.0,665157.0,1089.0,2345.0,399270.0,2113.0,2188.0,1893883.0,2017.0,1996.0,2899920.0,3282.0,7569.0,3964791.0,5031.0,9493.0,1314.0,1918.0,22384.0,72.31,187511.0,27546.0,3675.0,0.12395654232388927,21649.0,5259.0,12640606.0
196,804543.0,2141.0,4923.0,1632490.0,2644.0,4390.0,707420.0,3601.0,6347.0,664800.0,1042.0,2320.0,396583.0,2031.0,2444.0,1892384.0,2043.0,2002.0,2912698.0,3089.0,7846.0,3959614.0,4760.0,9688.0,763.0,1657.0,26942.0,70.96,185425.0,31083.0,2640.0,0.11391415577032404,20076.0,7531.0,12629032.0
197,806993.0,2101.0,4516.0,1631394.0,2421.0,4505.0,707805.0,3585.0,5568.0,665616.0,970.0,2373.0,394199.0,1673.0,2496.0,1890135.0,2289.0,1883.0,2926069.0,2598.0,7439.0,3962066.0,4718.0,8725.0,688.0,1194.0,24487.0,69.86,162313.0,32441.0,2474.0,0.07186669886500845,20502.0,3509.0,12618299.0
198,810182.0,2104.0,4731.0,1629203.0,2667.0,4095.0,708480.0,3858.0,5052.0,666738.0,1185.0,2142.0,391903.0,1635.0,2572.0,1888102.0,2259.0,1663.0,2935606.0,2066.0,6424.0,3972692.0,5535.0,7948.0,988.0,995.0,25844.0,67.78,154354.0,31580.0,2004.0,0.0783107389507411,22228.0,1907.0,12617923.0
199,813692.0,2101.0,4464.0,1625922.0,2644.0,4233.0,709154.0,3579.0,5148.0,667554.0,1329.0,2197.0,389193.0,1645.0,2473.0,1886715.0,2097.0,1796.0,2941422.0,2230.0,6559.0,3990723.0,5056.0,9487.0,1035.0,990.0,27128.0,70.31,168295.0,31235.0,1937.0,0.07708831714104379,21748.0,2795.0,12660138.0
200,815965.0,2100.0,4602.0,1623737.0,2442.0,4534.0,709925.0,3611.0,5289.0,669343.0,1185.0,2274.0,386252.0,1578.0,2504.0,1884901.0,2107.0,1841.0,2942392.0,3569.0,7658.0,4016495.0,4887.0,8131.0,786.0,992.0,22863.0,71.97,183582.0,24422.0,2179.0,0.07251011003479733,21504.0,2868.0,12703801.0
201,817939.0,2154.0,4701.0,1619374.0,2541.0,4563.0,712141.0,3685.0,5448.0,668168.0,1293.0,2159.0,384270.0,1707.0,3074.0,1884154.0,2503.0,2000.0,2943224.0,2332.0,6744.0,4027772.0,5229.0,9227.0,781.0,986.0,24657.0,73.13,161481.0,28332.0,1933.0,0.07849467546860694,21962.0,4347.0,12744357.0
202,819142.0,2148.0,4798.0,1622645.0,2844.0,4121.0,714935.0,3380.0,5628.0,667554.0,1236.0,2166.0,384846.0,1953.0,3215.0,1882126.0,2365.0,1879.0,2922066.0,2183.0,7203.0,4057857.0,5443.0,9657.0,698.0,992.0,22129.0,73.37,168921.0,25154.0,2050.0,0.08395702559150169,22142.0,3101.0,12786783.0
203,820647.0,2144.0,4744.0,1623737.0,2579.0,4475.0,718419.0,3253.0,5468.0,667810.0,1185.0,2497.0,382788.0,2656.0,2874.0,1881806.0,2408.0,2031.0,2896903.0,3774.0,7187.0,4078935.0,5842.0,9811.0,689.0,989.0,20885.0,72.98,169224.0,24132.0,2178.0,0.08950248443298321,23067.0,3792.0,12818679.0
204,825474.0,2145.0,4794.0,1625922.0,2455.0,4337.0,724238.0,3297.0,5952.0,667044.0,1286.0,2338.0,360485.0,2661.0,3469.0,1881059.0,2324.0,1980.0,2905823.0,2706.0,7957.0,4088097.0,5743.0,9554.0,695.0,990.0,21439.0,72.75,176627.0,23680.0,2048.0,0.09244087837837837,23272.0,1638.0,12842060.0
205,828514.0,2148.0,4790.0,1627015.0,2842.0,4767.0,728815.0,3113.0,5396.0,667095.0,1226.0,2514.0,350996.0,1919.0,2918.0,1880953.0,2608.0,1933.0,2929384.0,2928.0,7869.0,4097291.0,6045.0,8740.0,666.0,926.0,20817.0,70.36,176143.0,22473.0,1800.0,0.08009077323296618,23629.0,-1130.0,12884514.0
206,830993.0,2156.0,5439.0,1627015.0,2590.0,5155.0,731547.0,3193.0,5228.0,667452.0,1352.0,2843.0,342279.0,1833.0,3285.0,1881273.0,2690.0,2138.0,2955024.0,3101.0,7306.0,4105939.0,5916.0,8397.0,661.0,886.0,20238.0,70.46,169997.0,21425.0,1687.0,0.08019204259162428,25706.0,-1894.0,12937789.0
207,833170.0,2328.0,4927.0,1627015.0,2742.0,5924.0,736825.0,3242.0,5343.0,669390.0,1434.0,2802.0,335449.0,2150.0,3021.0,1880099.0,2582.0,2053.0,2979704.0,2867.0,7001.0,4115146.0,6473.0,8978.0,695.0,862.0,17934.0,69.79,163586.0,19614.0,1814.0,0.08789166224110462,24595.0,-2306.0,12989416.0
208,835131.0,2310.0,5920.0,1629203.0,2640.0,6114.0,739574.0,3682.0,6268.0,668730.0,1379.0,3221.0,338546.0,2056.0,3481.0,1881380.0,2223.0,2069.0,3001153.0,3656.0,6383.0,4121015.0,6421.0,7991.0,676.0,881.0,16885.0,68.7,170774.0,19119.0,1835.0,0.08495326566890303,25354.0,-2190.0,13028612.0
209,837967.0,2750.0,5205.0,1637978.0,2715.0,6443.0,743404.0,3466.0,4877.0,669907.0,1322.0,3384.0,330209.0,2841.0,3288.0,1879886.0,2747.0,2282.0,3025398.0,3654.0,7275.0,4130265.0,6576.0,8554.0,684.0,875.0,16614.0,69.26,178287.0,17853.0,1800.0,0.09835111542192046,28354.0,-3728.0,13055645.0
210,838142.0,2689.0,5354.0,1641278.0,2737.0,6109.0,752089.0,3800.0,4762.0,671958.0,1648.0,3313.0,332292.0,3012.0,3054.0,1878392.0,2562.0,1997.0,3050064.0,3222.0,7336.0,4138954.0,6924.0,8028.0,736.0,883.0,16405.0,69.48,163866.0,17659.0,1924.0,0.10704147610786942,27211.0,-1627.0,13068325.0
211,839218.0,2680.0,4780.0,1640178.0,2925.0,5920.0,755551.0,3697.0,4544.0,673654.0,1685.0,3292.0,346660.0,2932.0,3227.0,1876369.0,2626.0,2048.0,3040407.0,5159.0,6089.0,4145120.0,7108.0,7900.0,727.0,877.0,15961.0,72.04,152278.0,17455.0,1924.0,0.09694280678295751,27716.0,-6106.0,13060176.0
212,840370.0,2407.0,5213.0,1637978.0,3047.0,5616.0,757341.0,3777.0,4793.0,674941.0,1919.0,3314.0,343285.0,2649.0,3029.0,1874349.0,2597.0,1888.0,3045801.0,4485.0,6332.0,4153279.0,7069.0,8055.0,665.0,978.0,15076.0,72.94,148963.0,16926.0,1924.0,0.0992376897191127,28119.0,-7420.0,13071178.0
213,841026.0,2499.0,5780.0,1639078.0,2937.0,6164.0,760921.0,3771.0,5266.0,675611.0,1792.0,3384.0,344290.0,2592.0,3618.0,1872435.0,2681.0,1952.0,3053762.0,4382.0,6796.0,4161445.0,7265.0,8301.0,819.0,988.0,14991.0,71.62,185594.0,16587.0,1924.0,0.1013355362797742,28324.0,-7600.0,13113105.0
214,844615.0,2483.0,5667.0,1640178.0,3345.0,6388.0,761916.0,3819.0,4797.0,675405.0,2046.0,3293.0,351348.0,2689.0,3726.0,1870202.0,2664.0,1992.0,3062164.0,3580.0,7160.0,4161445.0,7058.0,8030.0,837.0,984.0,16078.0,73.77,183254.0,18178.0,1924.0,0.1080505362127222,27977.0,-8006.0,13148053.0
215,847864.0,2491.0,5039.0,1642380.0,3271.0,6370.0,763208.0,3525.0,4964.0,679745.0,1970.0,3114.0,352956.0,2867.0,3626.0,1867863.0,2764.0,2039.0,3064447.0,5306.0,7111.0,4172427.0,6917.0,7986.0,728.0,978.0,17372.0,73.49,184529.0,19461.0,1873.0,0.09964958388085852,28965.0,-10396.0,13158077.0
216,850000.0,2516.0,5618.0,1645686.0,3356.0,5844.0,768302.0,4177.0,5111.0,688077.0,2007.0,3443.0,353781.0,3012.0,3690.0,1864893.0,2784.0,2041.0,3064018.0,5232.0,8372.0,4177507.0,7222.0,7637.0,659.0,979.0,19808.0,73.16,178178.0,21904.0,1671.0,0.10316079454835436,31426.0,-9845.0,13195564.0
217,855729.0,2632.0,5391.0,1645686.0,3156.0,6669.0,769903.0,4112.0,4994.0,693325.0,2166.0,3756.0,356728.0,3061.0,3588.0,1862349.0,2600.0,2117.0,3065730.0,5679.0,6781.0,4170737.0,7324.0,7612.0,750.0,972.0,23455.0,70.9,168691.0,25203.0,1696.0,0.10381358353427883,30783.0,-8224.0,13188838.0
218,849945.0,2679.0,5618.0,1646790.0,3689.0,7277.0,768802.0,4256.0,5321.0,694327.0,1908.0,3611.0,358942.0,3013.0,3707.0,1860018.0,2663.0,2064.0,3065873.0,5745.0,6692.0,4184013.0,7669.0,7306.0,740.0,926.0,19129.0,70.82,165156.0,21598.0,1631.0,0.10250033606667563,30470.0,-11066.0,13165340.0
219,860876.0,2629.0,5685.0,1648998.0,3574.0,7368.0,766900.0,4228.0,4845.0,694801.0,2049.0,4043.0,359338.0,2963.0,3734.0,1857263.0,2863.0,2270.0,3061309.0,5713.0,7512.0,4204962.0,8045.0,8337.0,663.0,912.0,19263.0,74.68,158769.0,21600.0,1722.0,0.10201169924382936,30751.0,-9709.0,13124677.0
220,866766.0,2561.0,5518.0,1653422.0,3192.0,7197.0,766600.0,4390.0,4944.0,698289.0,2090.0,4179.0,364544.0,3014.0,3585.0,1855042.0,2826.0,2320.0,3064018.0,5741.0,8448.0,4194764.0,7767.0,7267.0,644.0,971.0,20638.0,75.89,158367.0,22755.0,1825.0,0.09718254142675047,30501.0,-9016.0,13102645.0
221,868148.0,2510.0,5670.0,1652315.0,3329.0,7073.0,766800.0,4430.0,4672.0,703601.0,2024.0,3404.0,372423.0,3163.0,3956.0,1853247.0,2936.0,2157.0,3060027.0,5543.0,6705.0,4191370.0,8071.0,7293.0,647.0,910.0,18801.0,75.96,163046.0,20363.0,1562.0,0.11830765212849308,29620.0,-10623.0,13091278.0
222,869581.0,2440.0,5101.0,1652315.0,3599.0,7018.0,773808.0,4051.0,5120.0,710289.0,1980.0,3689.0,381142.0,3146.0,4144.0,1851135.0,2863.0,2227.0,3055896.0,5543.0,6538.0,4188258.0,8192.0,7353.0,739.0,885.0,16728.0,75.6,165348.0,18283.0,2048.0,0.10524881637657958,30563.0,-10382.0,13086430.0
223,871108.0,2415.0,5193.0,1654529.0,2944.0,7078.0,772306.0,4104.0,4571.0,715783.0,1983.0,3478.0,389568.0,3034.0,4214.0,1848283.0,2765.0,2360.0,3054900.0,6293.0,5830.0,4186845.0,8188.0,7339.0,715.0,860.0,15953.0,75.74,171978.0,17580.0,1703.0,0.11856460961472895,30949.0,-11863.0,13092112.0
224,885038.0,2340.0,5168.0,1657855.0,3190.0,7023.0,772106.0,4193.0,4664.0,716648.0,1731.0,3350.0,397335.0,3184.0,4032.0,1845644.0,2976.0,2212.0,3054473.0,5410.0,6732.0,4187408.0,8389.0,7052.0,633.0,912.0,15517.0,74.9,177641.0,16532.0,1552.0,0.07982439868917332,30078.0,-12837.0,13110779.0
225,887246.0,2346.0,5195.0,1658965.0,3347.0,6969.0,773207.0,4141.0,4556.0,716216.0,1836.0,3422.0,403787.0,2569.0,3764.0,1843223.0,2801.0,2372.0,3051912.0,5848.0,5526.0,4189674.0,8463.0,6976.0,710.0,859.0,13534.0,73.93,160965.0,15939.0,1845.0,0.12431613500547092,29864.0,-12615.0,13094251.0
226,888726.0,2341.0,5220.0,1661185.0,3369.0,6772.0,775512.0,3822.0,4542.0,715783.0,1764.0,3690.0,406372.0,2979.0,3803.0,1839644.0,2539.0,2325.0,3054894.0,5487.0,5498.0,4196181.0,8711.0,7114.0,1062.0,902.0,12900.0,73.57,150755.0,15421.0,2161.0,0.12660093983230444,31064.0,-13253.0,13135873.0
227,890380.0,2341.0,5082.0,1667862.0,3195.0,6812.0,777326.0,3689.0,5020.0,714056.0,1726.0,3908.0,409953.0,3187.0,3843.0,1835750.0,2612.0,2230.0,3060454.0,5284.0,6326.0,4205812.0,8896.0,7141.0,662.0,908.0,12469.0,72.94,152550.0,14786.0,2147.0,0.12398252077799675,30453.0,-11718.0,13136372.0
228,890380.0,2342.0,5095.0,1669000.0,3250.0,6895.0,779744.0,3433.0,5584.0,725618.0,1704.0,4071.0,413469.0,3022.0,4017.0,1832287.0,2659.0,2406.0,3063734.0,5796.0,6322.0,4211214.0,8451.0,7201.0,528.0,890.0,11901.0,73.71,161184.0,13787.0,2032.0,0.11373534338358458,30926.0,-12387.0,13159441.0
229,890380.0,2339.0,5726.0,1669000.0,3044.0,7127.0,781054.0,3051.0,5119.0,725658.0,1711.0,3706.0,416958.0,3057.0,4060.0,1829140.0,2718.0,2318.0,3060170.0,5611.0,6388.0,4209793.0,8350.0,7779.0,732.0,917.0,11127.0,73.86,160716.0,13031.0,2292.0,0.10718803910293272,30669.0,-11728.0,13177139.0
230,890380.0,2336.0,5726.0,1671234.0,3030.0,7598.0,782364.0,3153.0,5937.0,724184.0,1711.0,3917.0,420942.0,3284.0,3973.0,1826518.0,2536.0,2443.0,3061168.0,5193.0,6013.0,4203538.0,8230.0,7689.0,598.0,899.0,11828.0,74.95,166356.0,13831.0,1893.0,0.10287373891776215,28869.0,-12448.0,13211406.0
231,890380.0,2356.0,5033.0,1671234.0,2919.0,7552.0,785693.0,3175.0,5420.0,725618.0,1680.0,3664.0,426960.0,3493.0,3479.0,1823168.0,2530.0,2411.0,3053904.0,4944.0,5625.0,4198161.0,9023.0,7744.0,732.0,913.0,12381.0,73.97,161245.0,13992.0,1648.0,0.0843824430078258,29090.0,-12807.0,13248319.0
232,890380.0,2457.0,4946.0,1670118.0,2838.0,7206.0,791170.0,2989.0,5496.0,731539.0,1675.0,3933.0,429508.0,3200.0,3549.0,1821913.0,2544.0,2465.0,3046796.0,4585.0,4974.0,4194200.0,9113.0,8298.0,798.0,901.0,13363.0,75.07,146740.0,14258.0,2108.0,0.09975293390982087,29356.0,-11059.0,13319272.0
233,890380.0,2371.0,4856.0,1670118.0,2895.0,7049.0,794314.0,3211.0,4738.0,740877.0,1595.0,3330.0,431267.0,3247.0,4057.0,1820241.0,2327.0,2292.0,3044522.0,5164.0,4534.0,4194200.0,8971.0,6379.0,712.0,901.0,14342.0,75.7,131235.0,15243.0,2141.0,0.09850676256743023,30574.0,-12140.0,13369542.0
234,902712.0,2430.0,3545.0,1671234.0,2686.0,6199.0,797369.0,3129.0,4472.0,749016.0,1577.0,3152.0,431839.0,3654.0,3709.0,1817628.0,2520.0,2404.0,3051485.0,5829.0,4420.0,4189673.0,9041.0,7565.0,1085.0,901.0,15323.0,74.1,138821.0,16224.0,2249.0,0.110376304023845,30130.0,-10194.0,13408701.0
235,900506.0,2398.0,3950.0,1671234.0,2813.0,6100.0,800738.0,3296.0,4449.0,748961.0,1674.0,2810.0,432944.0,3360.0,3413.0,1812409.0,2468.0,2201.0,3053762.0,5522.0,3951.0,4180903.0,8912.0,5922.0,780.0,929.0,14336.0,76.4,137768.0,15722.0,1951.0,0.10047759000734754,31175.0,-10500.0,13436349.0
236,898559.0,2352.0,3640.0,1671234.0,2509.0,4914.0,804821.0,3063.0,4273.0,749463.0,1711.0,2527.0,433166.0,3268.0,3888.0,1810534.0,2326.0,2006.0,3046653.0,5870.0,3924.0,4172708.0,8612.0,5607.0,1109.0,1007.0,13009.0,78.05,128893.0,16610.0,2221.0,0.11765278318411833,31424.0,-11884.0,13456627.0
237,898582.0,2340.0,3504.0,1676822.0,2375.0,4994.0,807281.0,3545.0,3985.0,750080.0,1699.0,2482.0,432192.0,3482.0,3723.0,1812721.0,2415.0,2027.0,3044239.0,5814.0,3977.0,4159755.0,9222.0,5987.0,855.0,1007.0,14367.0,78.61,121117.0,19073.0,2189.0,0.12239872915011914,30794.0,-10904.0,13476638.0
238,898193.0,2345.0,3658.0,1680181.0,2422.0,4949.0,808513.0,3718.0,3691.0,751426.0,1636.0,2719.0,429508.0,3574.0,3739.0,1810326.0,2535.0,2059.0,3041826.0,5310.0,3592.0,4149618.0,9269.0,5526.0,742.0,1013.0,14941.0,78.61,120099.0,16958.0,2379.0,0.1396103896103896,30951.0,-11201.0,13502443.0
239,896316.0,2349.0,3497.0,1695925.0,2606.0,5319.0,811800.0,3687.0,3705.0,753224.0,1605.0,2823.0,428716.0,3724.0,3522.0,1807097.0,2384.0,1842.0,3041258.0,4450.0,3094.0,4143158.0,9186.0,6355.0,742.0,1005.0,13794.0,78.73,124638.0,17408.0,2379.0,0.13901834407535946,30203.0,-12604.0,13528930.0
240,896316.0,2352.0,3420.0,1702707.0,2243.0,5907.0,814573.0,3957.0,4146.0,753730.0,1637.0,2733.0,430211.0,3825.0,3809.0,1803661.0,2419.0,1773.0,3038422.0,4477.0,3683.0,4136992.0,9355.0,5839.0,1097.0,1008.0,12753.0,78.35,130911.0,17977.0,2585.0,0.14316120673699798,28890.0,-12433.0,13529701.0
241,899155.0,2354.0,3420.0,1709509.0,2430.0,6148.0,819318.0,3478.0,3670.0,750753.0,1628.0,3083.0,431487.0,3689.0,4091.0,1802311.0,2474.0,1853.0,3042677.0,4608.0,3987.0,4129704.0,9401.0,5732.0,1187.0,1006.0,11352.0,77.29,140024.0,13975.0,2482.0,0.1624342767647388,29886.0,-12989.0,13502925.0
242,902823.0,2372.0,3029.0,1716331.0,2487.0,6133.0,822211.0,3919.0,3389.0,754124.0,1585.0,3128.0,432502.0,3815.0,4788.0,1799093.0,2403.0,2322.0,3042252.0,4518.0,3413.0,4122697.0,9177.0,5569.0,1101.0,1208.0,11679.0,75.52,133714.0,14759.0,2483.0,0.134460848439544,28950.0,-13139.0,13480093.0
243,901286.0,2274.0,3108.0,1724316.0,2519.0,6582.0,823657.0,3709.0,3451.0,760956.0,1665.0,3208.0,433210.0,3970.0,4911.0,1797952.0,2357.0,2297.0,3041684.0,4656.0,3187.0,4113472.0,9168.0,5076.0,1311.0,2207.0,10419.0,75.55,120792.0,16718.0,4033.0,0.19267059814658805,28458.0,-12557.0,13465462.0
244,901244.0,2085.0,3196.0,1724316.0,2192.0,6705.0,824587.0,3891.0,3760.0,769148.0,1756.0,3197.0,434228.0,4470.0,5383.0,1795564.0,2290.0,2473.0,3036296.0,5167.0,3318.0,4104266.0,9185.0,5841.0,1575.0,2185.0,10561.0,78.54,116969.0,14857.0,3811.0,0.22907901957197732,30432.0,-13040.0,13456334.0
245,906158.0,2041.0,2865.0,1722032.0,2329.0,5507.0,822831.0,3742.0,3731.0,767638.0,1718.0,3047.0,435467.0,4590.0,4711.0,1791213.0,2198.0,2296.0,3032046.0,5055.0,3704.0,4099244.0,9108.0,6953.0,1664.0,2715.0,10459.0,78.58,112494.0,13870.0,4047.0,0.2136492066941969,32775.0,-14168.0,13454608.0
